id,brand_id,item_option_id,output_category_id,order_item_name,order_category_name,order_frontage_size,order_lr,order_with,order_other,output_category,output_part_number1,output_part_number2,output_addition1,output_addition2,output_ek_no,output_base_wheel,output_height,output_width,output_finish,output_grain_direction,output_quantity,output_line,output_color,output_wood_color,output_append_option,output_press_manufacturer_name,output_totte_product,output_selected_color,temporary_id,color_classification,output_grant_line,output_selection_color,line,line_color,end_color,discriminator_type
495,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFCS0412M1/MG,,ｿﾌｧｰ　VANO　背ｸｯｼｮﾝ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾓｽｸﾞﾘｰﾝ,,,0,0,,,1,,,,,,,,SF000005_8416,-,,,,,,factory
496,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFPTM1,,ｿﾌｧｰ　VANO　取付部品（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,,,,0,0,,,1,,,,,,,,SF000005_8417,-,,,,,,factory
497,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/NL,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,1,,,,,,,,SF000005_8418,-,,,,,,factory
498,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/NL,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,1,,,,,,,,SF000005_8419,-,,,,,,factory
499,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/BR,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,1,,,,,,,,SF000005_8420,-,,,,,,factory
500,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/BR,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,1,,,,,,,,SF000005_8421,-,,,,,,factory
501,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/WE,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,1,,,,,,,,SF000005_8422,-,,,,,,factory
502,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/WE,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,1,,,,,,,,SF000005_8423,-,,,,,,factory
503,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/WW,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,KARI16297,-,,,,,,factory
504,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/WW,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,KARI16298,-,,,,,,factory
505,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/BG,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
506,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/BG,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
507,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/MC,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
508,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/MC,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
509,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GTSFBS1209M1/AE,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
510,3,SF000005,7,VANOソファ,2シーター,,モスグリーン,,,10,GESFBDM1/AE,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
511,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFLG09M1,,ｿﾌｧｰ　VANO　ﾚｯｸﾞ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,,,,0,0,,,1,,,,,,,,SF000006_8424,-,,,,,,factory
512,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFFM12M1,,ｿﾌｧｰ　VANO　ﾌﾚｰﾑ（2ｼｰﾀｰ）,,,,0,0,,,1,,,,,,,,SF000006_8425,-,,,,,,factory
513,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFPLM1,,ｿﾌｧｰ　VANO　ﾌﾟﾚｰﾄｾｯﾄ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,,,,0,0,,,1,,,,,,,,SF000006_8426,-,,,,,,factory
514,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/WH,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,SF000006_8427,-,,,,,,factory
515,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/WH,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,SF000006_8428,-,,,,,,factory
516,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSF0609M1/BE2,,ｿﾌｧｰ　VANO　座面（600ｘ900）（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾍﾞｰｼﾞｭ2,,,0,0,,,2,,,,,,,,SF000006_8429,-,,,,,,factory
517,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFCS0412M1BR2,,ｿﾌｧｰ　VANO　背ｸｯｼｮﾝ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾌﾞﾗｳﾝ2,,,0,0,,,1,,,,,,,,SF000006_8430,-,,,,,,factory
518,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFPTM1,,ｿﾌｧｰ　VANO　取付部品（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,,,,0,0,,,1,,,,,,,,SF000006_8431,-,,,,,,factory
519,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/NL,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,1,,,,,,,,SF000006_8432,-,,,,,,factory
520,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/NL,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,1,,,,,,,,SF000006_8433,-,,,,,,factory
521,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/BR,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,1,,,,,,,,SF000006_8434,-,,,,,,factory
522,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/BR,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,1,,,,,,,,SF000006_8435,-,,,,,,factory
523,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/WE,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,1,,,,,,,,SF000006_8436,-,,,,,,factory
524,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/WE,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,1,,,,,,,,SF000006_8437,-,,,,,,factory
525,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/WW,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,KARI16299,-,,,,,,factory
526,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/WW,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,KARI16300,-,,,,,,factory
527,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/BG,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
528,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/BG,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
529,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/MC,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
530,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/MC,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
531,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GTSFBS1209M1/AE,,ｿﾌｧｰ　VANO　ﾍﾞｰｽ（2ｼｰﾀｰ）,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
532,3,SF000006,7,VANOソファ,2シーター,,ブラウン,,,10,GESFBDM1/AE,,ｿﾌｧｰ　VANO　背板/ﾄﾚｰ（2ｼｰﾀｰ/3ｼｰﾀｰ兼用）,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
533,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMLG06M1,,ｵｯﾄﾏﾝ　VANO　ﾚｯｸﾞ,,,,0,0,,,1,,,,,,,,SF000007_8438,-,,,,,,factory
534,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/WH,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,SF000007_8439,-,,,,,,factory
535,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOM0606M1/BE2,,ｵｯﾄﾏﾝ　VANO　座面（600ｘ600）,ｶﾗｰ/ﾍﾞｰｼﾞｭ2,,,0,0,,,1,,,,,,,,SF000007_8440,-,,,,,,factory
536,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMPTM1,,ｵｯﾄﾏﾝ　VANO　取付部品,,,,0,0,,,1,,,,,,,,SF000007_8441,-,,,,,,factory
537,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/NL,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,1,,,,,,,,SF000007_8442,-,,,,,,factory
538,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/BR,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,1,,,,,,,,SF000007_8443,-,,,,,,factory
539,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/WE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,1,,,,,,,,SF000007_8444,-,,,,,,factory
540,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/WW,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,1,,,,,,,,KARI16301,-,,,,,,factory
541,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/BG,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
542,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/MC,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
543,3,SF000007,7,VANOソファ,オットマン,,1個,,,10,GTOMBS0606M1/AE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,1,,,,,,,,,-,,,,,,factory
544,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMLG06M1,,ｵｯﾄﾏﾝ　VANO　ﾚｯｸﾞ,,,,0,0,,,2,,,,,,,,SF000008_8445,-,,,,,,factory
545,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/WH,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,2,,,,,,,,SF000008_8446,-,,,,,,factory
546,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOM0606M1/BE2,,ｵｯﾄﾏﾝ　VANO　座面（600ｘ600）,ｶﾗｰ/ﾍﾞｰｼﾞｭ2,,,0,0,,,2,,,,,,,,SF000008_8447,-,,,,,,factory
547,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMPTM1,,ｵｯﾄﾏﾝ　VANO　取付部品,,,,0,0,,,2,,,,,,,,SF000008_8448,-,,,,,,factory
548,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/NL,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,2,,,,,,,,SF000008_8449,-,,,,,,factory
549,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/BR,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,2,,,,,,,,SF000008_8450,-,,,,,,factory
550,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/WE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,2,,,,,,,,SF000008_8451,-,,,,,,factory
551,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/WW,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,2,,,,,,,,KARI16302,-,,,,,,factory
552,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/BG,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,2,,,,,,,,,-,,,,,,factory
553,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/MC,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,2,,,,,,,,,-,,,,,,factory
554,3,SF000008,7,VANOソファ,オットマン,,2個,,,10,GTOMBS0606M1/AE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,2,,,,,,,,,-,,,,,,factory
555,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMLG06M1,,ｵｯﾄﾏﾝ　VANO　ﾚｯｸﾞ,,,,0,0,,,3,,,,,,,,SF000009_8452,-,,,,,,factory
556,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/WH,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,3,,,,,,,,SF000009_8453,-,,,,,,factory
557,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOM0606M1/BE2,,ｵｯﾄﾏﾝ　VANO　座面（600ｘ600）,ｶﾗｰ/ﾍﾞｰｼﾞｭ2,,,0,0,,,3,,,,,,,,SF000009_8454,-,,,,,,factory
558,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMPTM1,,ｵｯﾄﾏﾝ　VANO　取付部品,,,,0,0,,,3,,,,,,,,SF000009_8455,-,,,,,,factory
559,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/NL,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,3,,,,,,,,SF000009_8456,-,,,,,,factory
560,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/BR,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,3,,,,,,,,SF000009_8457,-,,,,,,factory
561,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/WE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,3,,,,,,,,SF000009_8458,-,,,,,,factory
562,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/WW,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,3,,,,,,,,KARI16303,-,,,,,,factory
563,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/BG,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,3,,,,,,,,,-,,,,,,factory
564,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/MC,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,3,,,,,,,,,-,,,,,,factory
565,3,SF000009,7,VANOソファ,オットマン,,3個,,,10,GTOMBS0606M1/AE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,3,,,,,,,,,-,,,,,,factory
566,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMLG06M1,,ｵｯﾄﾏﾝ　VANO　ﾚｯｸﾞ,,,,0,0,,,4,,,,,,,,SF000010_8459,-,,,,,,factory
567,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/WH,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｯﾄﾞﾎﾜｲﾄ,,,0,0,,,4,,,,,,,,SF000010_8460,-,,,,,,factory
568,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOM0606M1/BE2,,ｵｯﾄﾏﾝ　VANO　座面（600ｘ600）,ｶﾗｰ/ﾍﾞｰｼﾞｭ2,,,0,0,,,4,,,,,,,,SF000010_8461,-,,,,,,factory
569,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMPTM1,,ｵｯﾄﾏﾝ　VANO　取付部品,,,,0,0,,,4,,,,,,,,SF000010_8462,-,,,,,,factory
570,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/NL,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾅﾁｭﾗﾙ,,,0,0,,,4,,,,,,,,SF000010_8463,-,,,,,,factory
571,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/BR,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾌﾞﾗｳﾝ,,,0,0,,,4,,,,,,,,SF000010_8464,-,,,,,,factory
572,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/WE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳﾞｪﾝｹﾞ,,,0,0,,,4,,,,,,,,SF000010_8465,-,,,,,,factory
573,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/WW,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｳｫｰﾑﾎﾜｲﾄ,,,0,0,,,4,,,,,,,,KARI16304,-,,,,,,factory
574,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/BG,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾍﾞﾄﾝｸﾞﾚｰ,,,0,0,,,4,,,,,,,,,-,,,,,,factory
575,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/MC,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ﾒﾙｸﾘｵ,,,0,0,,,4,,,,,,,,,-,,,,,,factory
576,3,SF000010,7,VANOソファ,オットマン,,4個,,,10,GTOMBS0606M1/AE,,ｵｯﾄﾏﾝ　VANO　ﾍﾞｰｽ,ｶﾗｰ/ｱｯｼｭﾍﾞｰｼﾞｭ,,,0,0,,,4,,,,,,,,,-,,,,,,factory
577,3,SF000012,7,VANOソファ,サイドテーブル,,2個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,2,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
578,3,SF000013,7,VANOソファ,サイドテーブル,,3個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,3,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
579,3,SF000014,7,VANOソファ,サイドテーブル,,4個,,,10,GOP-SDTB,GOP-SDTB-OPS,ｵﾌﾟｼｮﾝ ｻｲﾄﾞﾃｰﾌﾞﾙ,,,,0,0,,,4,#2,#2,#2,,,,,KARI0074,-,,,,,,factory
580,3,SF000015,7,VANOソファ,マガジンラック,,1個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,1,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
581,3,SF000016,7,VANOソファ,マガジンラック,,2個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,2,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
582,3,SF000017,7,VANOソファ,マガジンラック,,3個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,3,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
583,3,SF000018,7,VANOソファ,マガジンラック,,4個,,,10,GOP-MGRK,GOP-MGRK-OPS,ｵﾌﾟｼｮﾝ ﾏｶﾞｼﾞﾝﾗｯｸ,,,,0,0,,,4,#2,#2,#2,,,,,KARI0075,-,,,,,,factory
584,3,SF000019,7,VANOソファ,クッション500角/ブラウン,,1個,,,10,GOP-CS50/BR2,,ｵﾌﾟｼｮﾝ ｸｯｼｮﾝ500角/ﾌﾞﾗｳﾝ2,張地/ﾌﾞﾗｳﾝ2,,,0,0,,,1,,,,,,,,KARI0071,-,,,,,,factory
585,3,SF000020,7,VANOソファ,クッション500角/ブラウン,,2個,,,10,GOP-CS50/BR2,,ｵﾌﾟｼｮﾝ ｸｯｼｮﾝ500角/ﾌﾞﾗｳﾝ2,張地/ﾌﾞﾗｳﾝ2,,,0,0,,,2,,,,,,,,KARI0071,-,,,,,,factory
586,3,SF000021,7,VANOソファ,クッション500角/ブラウン,,3個,,,10,GOP-CS50/BR2,,ｵﾌﾟｼｮﾝ ｸｯｼｮﾝ500角/ﾌﾞﾗｳﾝ2,張地/ﾌﾞﾗｳﾝ2,,,0,0,,,3,,,,,,,,KARI0071,-,,,,,,factory
587,3,SF000022,7,VANOソファ,クッション500角/ブラウン,,4個,,,10,GOP-CS50/BR2,,ｵﾌﾟｼｮﾝ ｸｯｼｮﾝ500角/ﾌﾞﾗｳﾝ2,張地/ﾌﾞﾗｳﾝ2,,,0,0,,,4,,,,,,,,KARI0071,-,,,,,,factory
588,3,SF000023,7,VANOソファ,クッション500角/モスグリーン,,1個,,,10,GOP-CS50/MG,,ｵﾌﾟｼｮﾝ ｸｯｼｮﾝ500角/ﾓｽｸﾞﾘｰﾝ,張地/ﾓｽｸﾞﾘｰﾝ,,,0,0,,,1,,,,,,,,KARI0073,-,,,,,,factory
